x_nm,Dtrap_1000h,Nt_eff_cm3_1000h,case_label
37.483276889281406,0.9137588781104158,4.574225596161527e+17,"1.00 sun, 400 K"
37.483276889281406,0.9137588781104158,4.574225596161527e+17,"1.00 sun, 400 K"
37.74101572086818,0.9110284439434828,4.5605870774976954e+17,"1.00 sun, 400 K"
37.74101572086818,0.9110284439434828,4.5605870774976954e+17,"1.00 sun, 400 K"
38.00218915936461,0.9082158605633326,4.546538223513846e+17,"1.00 sun, 400 K"
38.00218915936461,0.9082158605633326,4.546538223513846e+17,"1.00 sun, 400 K"
38.26684297406575,0.9053200063635012,4.532073431785688e+17,"1.00 sun, 400 K"
38.26684297406575,0.9053200063635012,4.532073431785688e+17,"1.00 sun, 400 K"
38.53502354418451,0.902339838704573,4.5171874943293414e+17,"1.00 sun, 400 K"
38.53502354418451,0.902339838704573,4.5171874943293414e+17,"1.00 sun, 400 K"
38.806777866979566,0.8992743985629338,4.5018756208218534e+17,"1.00 sun, 400 K"
38.806777866979566,0.8992743985629338,4.5018756208218534e+17,"1.00 sun, 400 K"
39.08215356599121,0.8961228149252225,4.486133460551485e+17,"1.00 sun, 400 K"
39.08215356599121,0.8961228149252225,4.486133460551485e+17,"1.00 sun, 400 K"
39.36119889938722,0.8928843089085412,4.469957122998163e+17,"1.00 sun, 400 K"
39.36119889938722,0.8928843089085412,4.469957122998163e+17,"1.00 sun, 400 K"
39.64396276841982,0.8895581975874919,4.4533431969495206e+17,"1.00 sun, 400 K"
39.64396276841982,0.8895581975874919,4.4533431969495206e+17,"1.00 sun, 400 K"
39.93049472599538,0.8861438974986685,4.436288768005849e+17,"1.00 sun, 400 K"
39.93049472599538,0.8861438974986685,4.436288768005849e+17,"1.00 sun, 400 K"
40.220844985358326,0.8826409277794542,4.4187914342583725e+17,"1.00 sun, 400 K"
40.220844985358326,0.8826409277794542,4.4187914342583725e+17,"1.00 sun, 400 K"
40.51506442889072,0.8790489129203558,4.400849320037176e+17,"1.00 sun, 400 K"
40.51506442889072,0.8790489129203558,4.400849320037176e+17,"1.00 sun, 400 K"
40.81320461702916,0.8753675851222339,4.382461087685558e+17,"1.00 sun, 400 K"
40.81320461702916,0.8753675851222339,4.382461087685558e+17,"1.00 sun, 400 K"
41.11531779730044,0.8715967862538193,4.363625947337827e+17,"1.00 sun, 400 K"
41.11531779730044,0.8715967862538193,4.363625947337827e+17,"1.00 sun, 400 K"
41.42145691347773,0.8677364694025054,4.3443436646655136e+17,"1.00 sun, 400 K"
41.42145691347773,0.8677364694025054,4.3443436646655136e+17,"1.00 sun, 400 K"
41.731675614858645,0.8637866999942087,4.324614566471072e+17,"1.00 sun, 400 K"
41.731675614858645,0.8637866999942087,4.324614566471072e+17,"1.00 sun, 400 K"
42.04602826566699,0.859747656475335,4.304439544094298e+17,"1.00 sun, 400 K"
42.04602826566699,0.859747656475335,4.304439544094298e+17,"1.00 sun, 400 K"
42.36456995457986,0.85561963056679,4.283820054681116e+17,"1.00 sun, 400 K"
42.36456995457986,0.85561963056679,4.283820054681116e+17,"1.00 sun, 400 K"
42.68735650438163,0.8514030270988652,4.2627581203588314e+17,"1.00 sun, 400 K"
42.68735650438163,0.8514030270988652,4.2627581203588314e+17,"1.00 sun, 400 K"
43.014444481746594,0.8470983634433059,4.241256325399312e+17,"1.00 sun, 400 K"
43.014444481746594,0.8470983634433059,4.241256325399312e+17,"1.00 sun, 400 K"
43.34589120715199,0.8427062685514848,4.2193178114146656e+17,"1.00 sun, 400 K"
43.34589120715199,0.8427062685514848,4.2193178114146656e+17,"1.00 sun, 400 K"
43.68175476492313,0.8382274816005055,4.196946270594524e+17,"1.00 sun, 400 K"
43.68175476492313,0.8382274816005055,4.196946270594524e+17,"1.00 sun, 400 K"
44.022094013412335,0.8336628502670324,4.174145937083826e+17,"1.00 sun, 400 K"
44.022094013412335,0.8336628502670324,4.174145937083826e+17,"1.00 sun, 400 K"
44.36696859531364,0.8290133286567637,4.150921576640534e+17,"1.00 sun, 400 K"
44.36696859531364,0.8290133286567637,4.150921576640534e+17,"1.00 sun, 400 K"
44.71643894811476,0.8242799749157178,4.12727847470401e+17,"1.00 sun, 400 K"
44.71643894811476,0.8242799749157178,4.12727847470401e+17,"1.00 sun, 400 K"
45.07056631468854,0.8194639485543592,4.103222423029024e+17,"1.00 sun, 400 K"
45.07056631468854,0.8194639485543592,4.103222423029024e+17,"1.00 sun, 400 K"
45.42941275402543,0.8145665075074212,4.078759704999568e+17,"1.00 sun, 400 K"
45.42941275402543,0.8145665075074212,4.078759704999568e+17,"1.00 sun, 400 K"
45.79304115210892,0.8095890049471128,4.053897079710828e+17,"1.00 sun, 400 K"
45.79304115210892,0.8095890049471128,4.053897079710828e+17,"1.00 sun, 400 K"
